gene,p.value,logfc
Snx21,0.02227696921439114,0.71641356
Gm12860,0.1790769950630508,0.41043764
Plekhb2,0.022304364443902366,0.2436971
Sh3d21,0.17923086500978203,0.7036404
Efnb2,0.022325846422920397,0.43002284
Cst6,0.17927823228814788,0.30028734
Zfp652,0.022333835065304324,0.4024207
Phf20,0.17994003515540105,0.29055896
Agpat1,0.02238940374748844,0.404718
Atat1,0.18028531809721718,0.13873824
Sult1b1,0.022450306641560114,0.6650001
C030039L03Rik,0.1806473618217707,1.0396767
Gna11,0.022516612266928058,0.26162776
Sh3bp5,0.1807871287360577,1.3758895
Timm8a1,0.022500918786539384,0.7249966
Slc37a2,0.18131605370090273,21.637974
Rnf115,0.02256656241670171,0.31352884
Nif3l1,0.18112514696559895,0.252576
Bcl7c,0.02259276686739621,0.3222379
Sephs1,0.1811511207613088,0.27211136
Fam49a,0.0226039300360198,0.3585179
Soga1,0.1813904452388252,1.8735476
Chchd7,0.02266171528154732,0.24490422
Yipf5,0.1814811042309196,0.20073639
Coro1c,0.02269530817390441,0.3584099
Adcy3,0.18163907674782576,1.2534157
Hnrnpa0,0.02271087015315615,0.3130972
Tmem252,0.1823982228100427,0.4417989
Pdxk,0.02271346825880066,0.61159366
Catsper4,0.18256809639340332,1.3244545
Celf1,0.022773744648334322,0.2143922
Abcb6,0.1825557105379854,0.38605124
Nkg7,0.022893329063148626,22.426094
Pex2,0.18257273071142224,0.15241012
Rps6ka2,0.02279443280903094,0.8950986
Morf4l2,0.18277122777800192,0.10280187
Epb41l5,0.022811867579396124,0.5600027
Uck2,0.18303047936270436,0.25334042
Ptprs,0.02281885909508387,0.8210123
Samd15,0.18342355368048632,1.1090164
Atp2c2,0.022844859753066875,1.3100334
Dhrs1,0.1833215056637463,0.15973303
N4bp2,0.022905179193688462,0.46805137
Naa16,0.18339090668636984,0.27844584
1700025G04Rik,0.022892627175968225,0.9344975
Bid,0.18358628738077537,0.29137787
Rbm15,0.022907353350210158,0.52694
Cd177,0.1836775166775467,0.73914367
Aplf,0.022929945419880134,0.7232096
Vangl1,0.18379878433549005,0.6190987
Afg3l2,0.022992004003153373,0.39461774
Gpn2,0.18384890364729112,0.2574865
Map3k2,0.02299867764689182,0.559013
Zfp454,0.1842930816920535,1.8198701
Bvht,0.02301334505174979,1.0889437
Smc1a,0.18413679081051126,0.14825048
Usp22,0.023138372419449674,0.3652476
Ywhag,0.18438529526969888,0.18800597
Vps26b,0.023195947802478526,0.44864023
B230217C12Rik,0.18465474699002635,1.5458006
Ctbs,0.02320904356685016,0.7280463
Urah,0.1845763938907374,0.2054722
Khsrp,0.023219015045804613,0.56941444
Osgin1,0.1849062271583431,0.34972176
Inpp5e,0.02325279700603141,0.75617766
Zfp385b,0.18508718854838516,0.3908037
Ube2c,0.023350697042708604,0.5438832
1810012K16Rik,0.18565212921933796,2.3825593
Ttc39a,0.023353279343690955,1.2100446
Cyp3a13,0.18561365904153915,0.375776
Hexa,0.023423827991632666,0.25724253
Fbxl12os,0.18573028829763866,1.0741293
Hsd11b2,0.02351913721976428,0.9487202
Paqr5,0.1857288564583874,0.54654735
Mid2,0.023538570664141237,1.198354
Hormad2,0.18615266901484792,2.5520992
Nap1l1,0.023717217236905515,0.20256576
Yipf3,0.18629612212958493,0.1361035
Rasgrp2,0.02369557119617593,1.2039052
Gm26881,0.18650811589138414,0.85100406
Gm11496,0.02370233375503622,0.8724105
Papola,0.18646126773551802,0.10777716
Cyb5d2,0.02372728192244464,1.0550839
Ier3,0.18654493385284823,0.4507298
Rad51ap1,0.023749717119866013,0.7992451
1700008O03Rik,0.18675760083109313,1.3332057
2510002D24Rik,0.02380133834066687,0.22075324
Atp13a1,0.18699213164526132,0.25496346
Tead1,0.023890688706984613,0.36185762
Tmbim6,0.18699336922671825,0.07663383
Ubap2,0.023900346717269042,0.33117408
Hsd17b4,0.18717729249632512,0.18596151
Aqp1,0.0239163400684071,0.613301
Txnl4a,0.1871775781164613,0.11885375
Ublcp1,0.023987242295801358,0.42771488
Gse1,0.18738004210488965,0.18235302
Syne3,0.02407511859967926,2.4877398
Sidt1,0.1875469863616255,0.7165698
Sac3d1,0.024037732302401187,0.36559966
Vpreb1,0.18767686951408646,1.0680201
Nthl1,0.02407237363129506,0.7247751
4930481A15Rik,0.1877060500046803,0.41223523
Ptprg,0.024178030347988166,1.0358394
Plekhg2,0.18789597009306597,0.52207553
Mbtps1,0.02421518365925304,0.40416825
Fam228b,0.18842008016792125,2.7460048
Cep89,0.024226975864228888,0.41933644
Trim28,0.18811648383857463,0.13658075
Smg7,0.024231419426357252,0.40397662
Malat1,0.18816938382294815,0.09008598
Idua,0.024324773584902502,0.99308366
Hs3st6,0.18922501811438763,2.4340172
Fam63a,0.024401428831685727,0.34583527
Mpl,0.18919758163454384,1.5099099
Dnm2,0.02440620825463349,0.2813301
Pdzd9,0.18937956653851581,2.5277054
Ubiad1,0.024416607452281126,0.83307713
Rtn1,0.18940086074703272,1.824747
Myo1a,0.02446896072774521,0.21358798
Pus3,0.18993934745168736,0.32302082
Enoph1,0.024490735783375565,0.5853655
Lgals7,0.19017971568262176,1.8124583
Spry2,0.02449029735330113,1.2273736
Apex1,0.19007680674213423,0.17529759
Tubb2a,0.024548087693612854,0.45930904
Zfp882,0.19017909427311377,0.8120078
Polr2i,0.024614514052396758,0.24909605
AI837181,0.19059970635871748,0.26727688
Fgfr1op2,0.02462917206064905,0.21861973
Brix1,0.19085865875771724,0.16786814
Paxbp1,0.024653184272284984,0.5387837
Lrwd1,0.1909372111367825,0.31130394
Fam195a,0.02470136462212089,0.36822677
Prpf40a,0.19106985469066431,0.10888961
Dhx35,0.024736259570281742,0.9249702
Ttc19,0.19116072112108629,0.22416443
2610528A11Rik,0.024745505779451137,1.2050753
Vps51,0.19121617660366122,0.21860826
Zfp81,0.024761863337211948,0.7853841
Mob2,0.19131389107858696,0.15199623
Cnn2,0.024864885719643782,0.6758397
Scg2,0.1915444974977514,1.7772989
Trafd1,0.024907337063538284,0.37330136
Nlrp14,0.1916394734997909,1.5421532
Dhfr,0.024910676988062402,0.4756936
G3bp1,0.1914695802501734,0.11879864
Klf3,0.025060881440616477,0.20357597
1700048O20Rik,0.1917066918906998,1.7707337
Ect2,0.025034483273178632,0.9027603
Nfyb,0.19187984156674284,0.21277297
Esyt1,0.025080709621217293,0.58910924
Vps33a,0.1920952651143864,0.292423
Fau,0.02510904126409756,0.044824965
0610037L13Rik,0.1922003207521739,0.17385693
Aldoc,0.02509422920629756,0.57428366
Ubxn4,0.19224685247738366,0.117271826
Lrch1,0.025109767559823373,0.7512387
Dhrs7b,0.19234804289355034,0.15322047
Eif4g2,0.025201417387472794,0.1351466
Lap3,0.19235799000024323,0.11659152
Specc1,0.025246631919242788,0.62715834
Slc52a2,0.19241449246422251,0.26797488
Ercc6,0.025331313627984773,0.907799
Ddx56,0.19279493481690102,0.22115608
Cdk16,0.025361287853016973,0.299247
4930568A12Rik,0.19344797256580284,2.3793344
Fam210a,0.02537017552588741,0.5645981
Zfp94,0.19330554427789517,0.6312417
Gm15800,0.02539864805477208,0.51048
Plet1,0.19352516598446126,2.4570386
Rps6ka1,0.025455811342817637,0.29373366
Rslcan18,0.19350253291133812,2.309105
Folr1,0.025494718768195944,0.5493298
Mark3,0.19362784692046406,0.19318767
Dnah5,0.02549499682766352,1.1518148
Il13ra1,0.19444417726774718,0.07783746
Dhrs3,0.025604489308975478,0.64060605
Nudcd2,0.19450454034275433,0.14470401
Gm8237,0.025775863911457263,22.40237
Plac8,0.19510946400228213,0.044535562
Itfg1,0.025684195788278488,0.27457947
Vwa5b2,0.19556732330855736,1.3625679
Gm13485,0.025823850527897162,22.39722
Clns1a,0.19549271719186792,0.15054177
Ext1,0.025688327484807025,0.79257154
Rqcd1,0.19554821807709816,0.30673862
Myl12a,0.025812191224409673,0.16024269
Gm32200,0.19575748703971554,1.2975569
Apol9b,0.025779451261082012,0.84044343
Gtf2e2,0.19651281512300534,0.14450683
Ppp2r2b,0.025996728402111036,22.193264
0610039K10Rik,0.19689679828826417,2.848627
Slc25a36,0.02587629536682695,0.5058004
Gm3636,0.19672101002976322,0.68038124
Rpl15,0.025914892688589392,0.09090793
Rgcc,0.19691711261510372,0.69486207
Rbm12b1,0.025875377137788726,1.2705522
Sec13,0.19715482623894362,0.12575884
Ppp2r5a,0.025907010483592653,0.37900624
Nmu,0.1972627700541503,1.9086864
Nhsl2,0.02601416519865881,2.8929121
9930004E17Rik,0.19733271600379268,1.4751168
Snhg9,0.026048806043263865,0.6736657
Cep78,0.19732270136924826,0.42771304
Gm9844,0.02611208347863968,0.36669526
Mtr,0.19747588199992228,0.8446566
Fkbp5,0.02610963235336989,0.5672345
Ddo,0.19766999142666494,2.2769227
Gm8206,0.02631224639800898,22.557793
Dnd1,0.1977367615601389,1.6988122
Cbarp,0.02617215425238732,1.3749126
Haus7,0.19783837216421207,0.26016107
1700055D18Rik,0.026348015202505595,22.496363
Kpna2,0.19828619070995354,0.18665747
Abi1,0.026254344060662422,0.30276453
Sntb2,0.1990754100187053,0.46596327
Dennd6a,0.026300595474208148,0.49163735
Hoxb2,0.1995185751659074,0.86905646
Yy1,0.026368621423239737,0.2653685
Mmgt2,0.19962619191636505,0.18332805
Hexb,0.02635137942471427,0.65910697
Zfp516,0.20010636101906645,0.8563152
Otud4,0.026413492686781573,0.53541607
Kif3a,0.20034005732530238,0.25006396
Adam22,0.026464967565376737,1.1977355
Rab33a,0.20074824492888477,2.247818
Msl1,0.02649026997138032,0.28608358
Gm42469,0.2006829706809497,0.5408548
Cda,0.02656988318298398,0.40581143
Rpl13a,0.20066080176384896,0.04109478
Tgfbr1,0.026593658692866888,0.5550622
Cndp2,0.20084732827237395,0.20337361
Sec24b,0.026759066643830633,0.41327637
Cbln3,0.20123514439226955,2.1278038
Spint1,0.02678377824467247,0.22787501
Epha7,0.20111083958533726,0.53837323
Usp12,0.026789451296136184,0.49614155
Faf2,0.2013116115000422,0.18283495
Lats2,0.02679020252268591,2.045228
Zbtb34,0.20137594792133215,0.5759806
Hcfc1r1,0.02684088842261968,0.2090132
Mtfr2,0.20168423527153262,1.5272611
Osbp,0.026904577274238187,0.5085382
Cpq,0.20169802385032384,0.18580566
Hmga1,0.026921443811000197,0.3569795
Mex3d,0.20187892871371205,0.6003892
Ncoa3,0.027144544145853194,0.45636892
Lgals9,0.20188744096678832,0.10831027
Gsr,0.02717299217846339,0.23618405
Zfp202,0.2019842856458346,1.1772107
Ccnyl1,0.027152466184711666,1.1242967
Tmem165,0.20206017604761103,0.18594147
Git1,0.027182374993116768,0.5404722
Ttpa,0.20216133479766463,0.7008464
Ifnlr1,0.027225081081406692,1.2995209
Exosc3,0.20212066040775434,0.17391652
Card14,0.02726661195686448,1.1878583
Mad2l2,0.20297334084805488,0.3199338
Cdc42ep2,0.02736631661585177,2.7072358
Wnt5b,0.2033621404727453,1.73639
1700084E18Rik,0.02768172180289661,22.983292
Zfp770,0.2036041118983111,0.38490218
Gamt,0.02771999452432817,0.8090539
Mis12,0.2036142444193881,0.2634582
Cdkn3,0.027803457243121797,0.929015
Gstm7,0.20390407445600334,0.20957199
Gm9493,0.027872412216235945,0.19227646
Prkag3,0.20429521201685993,2.3175428
Gltp,0.02788181660002599,0.32330066
Gm10146,0.20415673916364527,0.5242874
Slco2a1,0.027956148572763656,0.87110686
Hn1,0.20411843543451177,0.06499759
Ambra1,0.027971150406389172,0.54292184
Adh7,0.20432109629764028,0.6286219
Bmpr2,0.027996117236655037,0.44488946
Lmbr1l,0.20436099728536117,0.32875487
Gm26733,0.028039486587047545,2.6412742
Hes6,0.20435997749204254,0.11166804
Atp2a2,0.028072824386574033,0.25546622
Supt5,0.20479829870132116,0.17646773
Ndufs6,0.02816294284759369,0.118385874
Parl,0.20516195799993256,0.13465945
Bmi1,0.028160363809870477,0.5187468
Rnf157,0.2053663123476209,0.7196613
Nav1,0.028320588939367685,0.8658602
Hmgn1,0.2053404011667233,0.12278753
Mapk6,0.02835608013762029,0.43738958
Loxl2,0.20580340934306143,2.2446578
Bche,0.028396030708783944,1.0080484
Egr1,0.20558128720037086,0.37922013
Ttyh2,0.028396906174309733,0.45706308
Sowahb,0.20576169362360822,0.50241077
Gm26912,0.028574934800238518,22.415392
Pgk1,0.20639505354575075,0.20666
Msl3,0.028457938706682586,0.37307143
Zfp157,0.20638669430217665,0.23855479
BC021891,0.0284487168257097,0.979841
Trpm4,0.20652106621390853,0.2530267
Cops7a,0.02855138244348039,0.25825542
Gm26778,0.2066042447126974,0.47008526
Bbs9,0.028525412899423452,0.8412935
Rabggtb,0.20702262682558184,0.1650415
Anln,0.02857740736866017,0.98638785
Dctn2,0.20741957231773156,0.09600133
Lrba,0.028629220581714847,0.42604366
Mbd3,0.20759582187231115,0.14633349
Krcc1,0.028647492428684893,0.15180619
Klkb1,0.2077388056274388,0.61688507
Cemip,0.028772194803228474,22.236813
Rbbp8,0.2079304615929833,0.3183729
Ephb2,0.028663727994147847,0.27321276
Zfp870,0.20813441243245231,0.4114873
Ccdc94,0.028649862345217637,0.8616587
Nfatc1,0.20811846507540932,0.20456612
Gng11,0.02870259843724838,0.28746888
Fkbp3,0.20815919245631628,0.10892074
Erf,0.02869981949247012,0.5253992
Prps1l3,0.2082863857747722,0.63659054
Hba-a1,0.02886746944529503,22.33425
Dfna5,0.20829963343327693,0.2958216
Tspo,0.02877898848375212,0.19143543
Rpl7l1,0.20833634254123676,0.12762046
Mcm4,0.02875811107906525,0.617706
Tspan9,0.2086198824223444,0.8361444
Cnpy3,0.028791462369872813,0.36208114
Xpnpep2,0.20873307028058213,0.56279725
Telo2,0.028822051318446156,0.5264006
Rnf4,0.2087997984066208,0.15714557
Strbp,0.02884769333651635,0.18366219
Fam103a1,0.2089520943476746,0.097213246
Suv420h1,0.0288520237721306,0.36202654
Cyp4b1,0.20925202631090012,0.8959363
Tec,0.028862672653139215,0.5816585
Rangrf,0.20932038101025058,0.16702037
Gab2,0.028888724809248832,0.670694
1700109H08Rik,0.20965179557401878,2.1930504
Abca3,0.028919916460186046,0.34864524
Ninj1,0.20980176780955223,0.15089615
Tsc22d4,0.02894052028091686,0.22707659
Ap4e1,0.2099055790588938,0.60001314
Kxd1,0.028941480997857524,0.24772976
Mttp,0.21015120439875704,0.20138553
Slc41a3,0.028964952991976583,0.48127085
Prkar1a,0.2103468315785337,0.11636261
Cetn2,0.029059623646972073,0.23108305
Mia,0.21050674957268692,0.25202265
Duox2,0.02926403329188649,1.4831926
Arl14ep,0.2106004197701567,0.39562804
Rab27a,0.029358812603791435,0.37484092
Tmem50a,0.21067248238566702,0.09620425
Vps45,0.029377508685361004,0.41247836
Banf2os,0.21090267616647726,1.7884022
Ppef2,0.029416920058092166,1.0277319
Mavs,0.21141092393939792,0.2478007
Etv3,0.029436365746897977,0.61681086
Vapa,0.2114992300638344,0.090126224
Tab2,0.029481052078091017,0.30752647
Dnah2,0.2122669721478145,3.2244248
H1f0,0.029549512707791766,0.20914185
Ogt,0.21209918006328068,0.10882635
Csnk2a1,0.029549865908616583,0.24321675
Cacna2d1,0.21258190596534693,2.144668
Stk38,0.029571166195689638,0.2020784
Rpl26,0.21244180003753776,0.036577217
Cd38,0.02956375412077148,0.28726006
Cul9,0.21275756093225026,0.5400636
Egfr,0.029573432029734587,1.3961767
Tarbp2,0.21276946999985602,0.16660298
Wdr26,0.029618855619863133,0.27646804
Lyzl4,0.21312904224273446,22.156898
Irf1,0.029598168749293458,0.41481408
Dgcr14,0.21292920196376705,0.27296934
Aida,0.02970838393384546,0.5368304
Map4k1,0.2131653358408737,0.94311297
Eif2s3x,0.02976605100808109,0.3062458
Zfp445,0.2131930876035245,0.52209216
Gm17634,0.02986905861741126,1.2299232
Ing4,0.21317899460015433,0.13068779
Ly6g6d,0.0299398778223781,0.2421397
Leng1,0.213486914534363,0.19791847
Arhgap32,0.02995359807650683,0.4022078
Tcf23,0.2138828158709973,0.93357176
Gimap3,0.030017600373369334,0.7774687
Mpi,0.21417616563316683,0.14999208
Parm1,0.03004581391117545,0.51277983
BC016579,0.21472577573720897,0.18596305
Ptk2b,0.030103867292477816,0.6052116
Tars,0.2153719305036462,0.18686405
Mtmr9,0.030122999652838357,0.8551306
Iyd,0.21598329265743202,0.2479875
Slc48a1,0.030155940653101797,0.37586832
Tcf7l2,0.21603097556366171,0.15051076
Ino80d,0.030161891724224614,0.32313278
Tmsb4x,0.21613406751395342,0.11112029
Gm26761,0.030323622667066827,22.970997
Bcap31,0.2161454143051421,0.097385935
Vdac3,0.030247926168608212,0.15914358
Lsr,0.21653529272133623,0.0827992
Btnl1,0.030421620588274627,22.493893
Apex2,0.2166955511157116,0.535613
Epgn,0.03039749188584653,2.1123855
Nup37,0.21693731405660016,0.26674092
Dscc1,0.030367245580390702,1.1720991
Nudt10,0.21722632513097592,2.1195524
1810065E05Rik,0.030370465829364868,1.2958665
Gm4952,0.21730464960567134,0.24762703
Snrnp200,0.030409372567731303,0.36725837
Def6,0.21795677654709994,0.77148783
6430573F11Rik,0.030568175792014242,22.320395
Mrpl51,0.2182593189336233,0.09019902
B4galt6,0.030453507643662784,0.34936213
Lrrc66,0.21870371327716717,0.42291915
Mcph1,0.030452558409969202,0.81188893
Eci1,0.21866148489802525,0.112679884
Gm10093,0.030549513509603218,0.63306314
Jade3,0.2188358771369304,0.5243185
Fam174a,0.03074253612962196,0.30572674
Vimp,0.21934671616268125,0.117591925
Prkag2,0.03080869497838757,0.5299694
Siglece,0.21993892739538937,2.2578373
Smchd1,0.030834474991744288,0.29344276
Tiprl,0.21973478558669737,0.16859274
Gkn3,0.030849155294408494,0.61051244
Cxcr6,0.22069475662336602,2.131226
Msh5,0.03085743585005111,1.9315903
Saal1,0.22054267086768792,0.26672935
Slc19a3,0.031058955793680718,22.240574
Hpgds,0.2205457960584649,0.08508567
Hk1,0.030928535999758294,0.35727358
Rpl9,0.22057591182616912,0.03426838
Mob1a,0.030951721610403337,0.31399402
Tnni1,0.22097354685710313,1.5676996
Abcc2,0.030942249863473804,1.5011995
Gm5532,0.22095469221405292,1.1765809
Enpp4,0.030956832815745242,0.4029112
Zfp629,0.2212112296392649,0.34041175
Lrif1,0.031019621100197358,0.4017447
Creld1,0.2214833747265779,0.31216925
Ace2,0.031162018721463524,1.68253
Gm4673,0.2217825075035215,1.0223415
Zfp827,0.03118984852120543,0.5951631
Gpx3,0.22187817400073198,1.119656
Mfhas1,0.03122960412343408,0.81484985
Snd1,0.2218078409934709,0.2152136
Elmo2,0.031265735606843724,0.9166887
A930029G22Rik,0.22198504700113306,0.9891406
Golga5,0.03132800851146239,0.46534884
Tmem248,0.22191060969125329,0.21313195
Bmp8b,0.031473782348763066,22.374565
Gm2788,0.22210113867122064,1.5060238
Mxi1,0.03142164220495196,0.5843872
Supt7l,0.22215647643122927,0.2883777
Lamtor2,0.031481388382755195,0.1460003
Pamr1,0.2225678533471299,2.0979502
Hist1h2ap,0.03146945726095734,0.5430976
Cad,0.22272381304063782,0.45576
Tdrd12,0.03146604754396263,1.4129168
Anxa10,0.22286163701172151,0.5369594
Plscr4,0.03165867311620829,22.531822
Ocrl,0.22307818614970362,0.41640368
Kif21a,0.03158166093481258,0.34645805
Slc7a4,0.2231047699868883,0.29677463
Prss32,0.03160449993862088,0.27015057
Tmem29,0.22308058623261987,0.19512247
Slc17a4,0.031610553878282314,1.0477822
Cyp3a25,0.2239783230957211,22.20055
Akap12,0.031733231115862216,1.6813179
Slc29a4,0.22374926713181018,1.4663049
Sgsm2,0.03184822634797032,0.5476294
RP23-143D11.1,0.22382485033227348,1.3665144
Gm7967,0.032105199933587875,22.444138
Cd1d1,0.2238608915991435,0.30458257
Brat1,0.03198097318996986,0.8685135
9430015G10Rik,0.22444095147447043,0.4922308
Cldn2,0.032120853269076675,0.6891602
Decr1,0.22440185996542797,0.12925304
Man1a,0.03216524666062009,0.36796322
Eif5a,0.2246296363898373,0.05498146
Zdhhc17,0.03216867189699687,0.4022178
Atg16l2,0.22474998207036387,0.8530646
Dhcr7,0.032194576999725416,0.43892878
Anapc2,0.22473663462041457,0.1807502
Il17rc,0.032218208794850316,0.4180726
Pycr2,0.22505166658316106,0.18385068
Lrp11,0.03228934194527991,2.6922567
Nr4a1,0.2255896812058751,1.4617333
Drosha,0.03225208842844338,0.45896715
Apobec1,0.22566013599572007,0.13040933
Tmem246,0.03227764862059165,0.22922164
H2-Eb1,0.2259658326570935,0.63134027
Vstm2a,0.032415325203107394,22.336798
Zfp112,0.22603818155211156,0.63907266
Kat6a,0.032298159459083105,0.3904248
1600012H06Rik,0.22604177913959028,0.18584777
Senp5,0.032317847456173596,0.7792152
Mphosph10,0.22626206667720208,0.18531929
Slc26a3,0.03233484092882059,0.8910218
Fmo5,0.22642028462654123,0.47760314
Tnfrsf13b,0.03248499155547368,22.528736
Nr2f2,0.22648684678228623,0.33092555
Mst1r,0.032362090635535114,0.8221334
Fancc,0.22669370405648157,0.44732398
Slk,0.032395145587252754,0.36262348
Ptpn6,0.22690227887246384,0.12403402
Lrig1,0.0324853870260848,0.5915483
Mrps30,0.2270683027442149,0.17714894
Flt3l,0.03247781620270131,1.3324947
Rplp0,0.22708447953559216,0.045676846
Fbxl3,0.03257471995291181,0.42168757
Gla,0.2271623818972715,0.37140083
Pi4k2b,0.032608457120155136,0.34068894
Pld4,0.22724268904873207,0.69091547
Sart1,0.03276871709605016,0.32233024
Ssbp1,0.22736143519903784,0.12452463
Tmem173,0.032922705082285814,21.695354
Thoc7,0.22785521305103024,0.0916964
Sft2d2,0.03280437637291852,0.3122648
Slc10a5,0.22801397172418275,0.8470507
Slc29a3,0.03289654487978052,0.42936105
Mrpl48,0.22812528987657033,0.12708159
Fam160a1,0.03290223641254537,1.2956363
Ifitm5,0.22865145894001396,2.0459938
Arpc5,0.03307187249870286,0.1276835
Ptar1,0.228638741831176,0.75677145
Aspa,0.033040064367075024,1.3983749
Fer,0.2287647429477148,0.27632546
Prkce,0.033084472728716854,0.4676271
Fam131a,0.22915108141139504,2.919511
1810043H04Rik,0.033124365906269215,0.23720288
Zfp771,0.22888142461145933,0.18263543
Tceanc2,0.033115001220542443,0.4189224
Rgs6,0.22937298244033638,2.897807
Pnp2,0.03310200118280753,0.5804022
Syp,0.22931402635946363,1.4225351
Uimc1,0.03315903579574956,0.41244692
Chsy1,0.2295384078177849,1.0821226
Exoc6,0.03317885081188035,0.61261815
Nudt16l1,0.22966617922422367,0.14165781
