,logFC,P.Value,adj.P.Val
Gm26636,20.1863,0.31822619425077525,0.7966792797925316
Dyrk4,18.577433,0.31755963889202793,0.7966792797925316
Slc9a3,20.1863,0.31822619425077525,0.7966792797925316
A830011K09Rik,18.577433,0.31755963889202793,0.7966792797925316
Hist1h4n,19.128925,0.3182261943599907,0.7966792797925316
Nyap1,17.803488,0.317559638939933,0.7966792797925316
Trim10,21.874771,0.31822619444452616,0.7966792797925316
Gm15556,17.803488,0.317559638939933,0.7966792797925316
Pdzd7,19.257254,0.31822619460215307,0.7966792797925316
RP23-218E6.2,19.364239,0.31755963894782874,0.7966792797925316
Adamts9,19.610582,0.31822619462655366,0.7966792797925316
Gm5145,17.624178,0.3175596389534908,0.7966792797925316
Gm37336,19.610582,0.31822619462655366,0.7966792797925316
9530077C05Rik,18.095991,0.31755963901131323,0.7966792797925316
Slc16a9,19.610582,0.31822619462655366,0.7966792797925316
4930512H18Rik,18.236963,0.3175596390223463,0.7966792797925316
Pilrb2,19.438519,0.3182261946844901,0.7966792797925316
Npffr1,18.970947,0.317559639077394,0.7966792797925316
Gltscr1,19.438519,0.3182261946844901,0.7966792797925316
Spag4,17.7546,0.317559639087035,0.7966792797925316
Ankrd31,19.560146,0.31822619476703873,0.7966792797925316
Fzd10,17.822336,0.3175596391953774,0.7966792797925316
Npy2r,20.69495,0.3182261949871016,0.7966792797925316
Gm37634,17.82386,0.3175596392170765,0.7966792797925316
Vgf,19.312223,0.3182261950129894,0.7966792797925316
Clec9a,17.82386,0.3175596392170765,0.7966792797925316
RP24-330M21.1,19.312223,0.3182261950129894,0.7966792797925316
Pcdhb18,17.82386,0.3175596392170765,0.7966792797925316
B930094E09Rik,19.168663,0.31822619502169236,0.7966792797925316
Slfn8,18.487343,0.31755963921965075,0.7966792797925316
Mark1,21.53836,0.3182261950759862,0.7966792797925316
Nphp4,18.487343,0.31755963921965075,0.7966792797925316
4930511E03Rik,19.382519,0.31822619518876705,0.7966792797925316
Gdf3,16.738789,0.3175596392821962,0.7966792797925316
Mgarp,19.382519,0.31822619518876705,0.7966792797925316
Hecw1,16.738789,0.3175596392821962,0.7966792797925316
Gm26865,19.382519,0.31822619518876705,0.7966792797925316
Igfbp2,17.797024,0.3175596393154705,0.7966792797925316
Pydc3,19.382519,0.31822619518876705,0.7966792797925316
Kcnn2,18.796478,0.31755963933464987,0.7966792797925316
Akp3,21.347692,0.31822619519106426,0.7966792797925316
6330403K07Rik,16.882841,0.31755963937386444,0.7966792797925316
Gm17638,20.647585,0.31822619528236806,0.7966792797925316
Cd84,18.77804,0.31755963941916926,0.7966792797925316
Gm16559,20.456226,0.31822619536520114,0.7966792797925316
Afm,17.2964,0.3175596394469505,0.7966792797925316
Olfr78,19.618826,0.31822619540108044,0.7966792797925316
F420014N23Rik,17.2964,0.3175596394469505,0.7966792797925316
Trpm3,19.618826,0.31822619540108044,0.7966792797925316
Otoa,17.927912,0.3175596394994267,0.7966792797925316
Gm26732,19.618826,0.31822619540108044,0.7966792797925316
Gm17324,18.557903,0.3175596395079546,0.7966792797925316
Dnah14,18.86896,0.3182261956795899,0.7966792797925316
Gpr161,17.288418,0.3175596395227807,0.7966792797925316
Bricd5,20.31842,0.3182261957733017,0.7966792797925316
Mmp11,17.914028,0.3175596395457594,0.7966792797925316
Gm43915,18.739187,0.31822619598451246,0.7966792797925316
Il18r1,17.914028,0.3175596395457594,0.7966792797925316
Zfp808,18.739187,0.31822619598451246,0.7966792797925316
Frzb,18.684048,0.31755963956301014,0.7966792797925316
Grrp1,18.739187,0.31822619598451246,0.7966792797925316
Gm16897,17.51271,0.3175596395934645,0.7966792797925316
Gm20463,18.739187,0.31822619598451246,0.7966792797925316
Fgg,17.838142,0.31755963960923494,0.7966792797925316
Smarca1,21.812141,0.3182261961958032,0.7966792797925316
Ky,17.838142,0.31755963960923494,0.7966792797925316
Lhx5,21.812141,0.3182261961958032,0.7966792797925316
Gm26876,17.838142,0.31755963960923494,0.7966792797925316
Wdr72,21.812141,0.3182261961958032,0.7966792797925316
Prrt3,17.838142,0.31755963960923494,0.7966792797925316
Ltf,21.812141,0.3182261961958032,0.7966792797925316
3300002I08Rik,17.838142,0.31755963960923494,0.7966792797925316
Tm6sf1,21.812141,0.3182261961958032,0.7966792797925316
Gfap,16.974056,0.3175596396774866,0.7966792797925316
Itm2a,21.812141,0.3182261961958032,0.7966792797925316
Zfp69,17.725103,0.31755963970833967,0.7966792797925316
Plek,21.812141,0.3182261961958032,0.7966792797925316
Arhgap20,17.725103,0.31755963970833967,0.7966792797925316
Lrp3,20.706503,0.31822619625749266,0.7966792797925316
Gm26847,17.603907,0.3175596397088863,0.7966792797925316
Klk1b16,21.736103,0.3182261963939176,0.7966792797925316
Psd,17.59719,0.31755963978435686,0.7966792797925316
Mybpc2,21.228308,0.31822619639683974,0.7966792797925316
Nek11,17.59719,0.31755963978435686,0.7966792797925316
Gm37306,18.784046,0.31822619664865087,0.7966792797925316
Trpm2,17.843077,0.3175596397909175,0.7966792797925316
1700028I16Rik,18.784046,0.31822619664865087,0.7966792797925316
Lcp2,17.49446,0.31755963982350977,0.7966792797925316
Susd4,18.784046,0.31822619664865087,0.7966792797925316
Ttll6,18.453379,0.31755963984191954,0.7966792797925316
Trib2,19.281027,0.3182261967953265,0.7966792797925316
5830473C10Rik,18.08735,0.31755963987699753,0.7966792797925316
Lsmem1,19.281027,0.3182261967953265,0.7966792797925316
Fli1,17.733503,0.31755963987861285,0.7966792797925316
Gm26649,19.082588,0.3182261968011791,0.7966792797925316
G430095P16Rik,17.733503,0.31755963987861285,0.7966792797925316
Pcdhgb5,19.082588,0.3182261968011791,0.7966792797925316
C1qa,17.733503,0.31755963987861285,0.7966792797925316
Siglech,19.082588,0.3182261968011791,0.7966792797925316
Tdrd12,19.380579,0.3175596399208623,0.7966792797925316
1700001L19Rik,19.082588,0.3182261968011791,0.7966792797925316
Slc6a12,18.087557,0.31755963993727204,0.7966792797925316
Fgf18,19.082588,0.3182261968011791,0.7966792797925316
Prex2,18.281555,0.317559639997923,0.7966792797925316
Rprm,19.59204,0.3182261969221852,0.7966792797925316
Gm19710,18.281555,0.317559639997923,0.7966792797925316
Cpb2,19.743427,0.31822619709197836,0.7966792797925316
BC035044,18.281555,0.317559639997923,0.7966792797925316
Gm43936,20.241953,0.31822619748980163,0.7966792797925316
Tgm4,19.735115,0.3175596400125541,0.7966792797925316
Gltpd2,20.241953,0.31822619748980163,0.7966792797925316
Myom2,18.192764,0.31755964001998704,0.7966792797925316
Gpr150,20.207539,0.31822619761694443,0.7966792797925316
Duoxa1,17.64041,0.3175596400950923,0.7966792797925316
Cfap57,19.384077,0.3182261980930106,0.7966792797925316
Pth1r,17.398935,0.31755964014194,0.7966792797925316
Il1r1,19.60872,0.3182261981591935,0.7966792797925316
Gm26785,17.398935,0.31755964014194,0.7966792797925316
Dpys,19.052069,0.3182261981592747,0.7966792797925316
4933405L10Rik,17.058996,0.31755964014278615,0.7966792797925316
Hoxd4,19.052069,0.3182261981592747,0.7966792797925316
Gm15890,17.058996,0.31755964014278615,0.7966792797925316
9030624G23Rik,21.72305,0.3182261981604259,0.7966792797925316
Magee1,17.887651,0.31755964015822163,0.7966792797925316
Hamp,21.72305,0.3182261981604259,0.7966792797925316
Gpr21,18.470318,0.3175596402242875,0.7966792797925316
Ppp4r4,21.72305,0.3182261981604259,0.7966792797925316
Klhl35,18.214792,0.3175596402703576,0.7966792797925316
4930451G09Rik,21.378298,0.3182261983746199,0.7966792797925316
Fkbp10,18.214792,0.3175596402703576,0.7966792797925316
Plk5,20.544945,0.3182261985932864,0.7966792797925316
Vsig10l,18.214792,0.3175596402703576,0.7966792797925316
Cd200r1,20.544945,0.3182261985932864,0.7966792797925316
9130204K15Rik,17.921595,0.31755964029146694,0.7966792797925316
Gm29361,19.690886,0.31822619887409687,0.7966792797925316
Gm13563,18.230867,0.3175596403165162,0.7966792797925316
Serpinc1,19.946983,0.3182261991180278,0.7966792797925316
Gm17382,18.230867,0.3175596403165162,0.7966792797925316
Gm28370,21.621193,0.31822619937191277,0.7966792797925316
Zfand4,17.926355,0.31755964037846374,0.7966792797925316
Slc14a2,19.354172,0.3182261997841038,0.7966792797925316
Klf12,17.647718,0.3175596405141555,0.7966792797925316
Nkx1-2,19.354172,0.3182261997841038,0.7966792797925316
Nckap5l,18.329494,0.31755964058607383,0.7966792797925316
Ctrl,19.480032,0.3182262001715966,0.7966792797925316
Lrrc3,17.638683,0.31755964059728575,0.7966792797925316
1110028F18Rik,19.480032,0.3182262001715966,0.7966792797925316
Gm5117,17.638683,0.31755964059728575,0.7966792797925316
Prss23os,19.175934,0.31822620029643445,0.7966792797925316
Pcdhga4,17.638683,0.31755964059728575,0.7966792797925316
Tmem150c,19.175934,0.31822620029643445,0.7966792797925316
Plin4,18.695724,0.3175596406746114,0.7966792797925316
1810049J17Rik,18.659357,0.3182262004518286,0.7966792797925316
Gm38025,19.331196,0.31755964077978305,0.7966792797925316
Mrc1,18.659357,0.3182262004518286,0.7966792797925316
Gm16998,17.683727,0.3175596408006672,0.7966792797925316
Cd8b1,18.659357,0.3182262004518286,0.7966792797925316
4930526L06Rik,17.372995,0.3175596408162323,0.7966792797925316
Gm5434,18.659357,0.3182262004518286,0.7966792797925316
B4galnt3,17.372995,0.3175596408162323,0.7966792797925316
Serpina3g,20.831999,0.3182262005727609,0.7966792797925316
Gm30173,17.385149,0.3175596408301286,0.7966792797925316
Dnajb13,20.831999,0.3182262005727609,0.7966792797925316
Gm15879,17.385149,0.3175596408301286,0.7966792797925316
Vgll3,20.831999,0.3182262005727609,0.7966792797925316
Gm15265,17.936028,0.31755964085222527,0.7966792797925316
Ankrd23,22.250698,0.3182262007128957,0.7966792797925316
Lyrm7os,17.936028,0.31755964085222527,0.7966792797925316
Gdf9,22.526562,0.3182262008492139,0.7966792797925316
Dnah17,18.250336,0.3175596409525353,0.7966792797925316
Dlk1,22.534885,0.3182262009839967,0.7966792797925316
Cd55b,18.250336,0.3175596409525353,0.7966792797925316
Ifit3,22.534885,0.3182262009839967,0.7966792797925316
Cercam,18.250336,0.3175596409525353,0.7966792797925316
Adam12,19.243654,0.3182262010505447,0.7966792797925316
Gm15612,17.374708,0.31755964103283046,0.7966792797925316
Pip5kl1,19.243654,0.3182262010505447,0.7966792797925316
Irgc1,17.374708,0.31755964103283046,0.7966792797925316
Gm43625,18.83629,0.31822620108631194,0.7966792797925316
Msx1,17.374708,0.31755964103283046,0.7966792797925316
Gm26517,18.83629,0.31822620108631194,0.7966792797925316
Gm10719,17.374708,0.31755964103283046,0.7966792797925316
Plxna4,18.83629,0.31822620108631194,0.7966792797925316
Serpine1,17.945372,0.31755964109391505,0.7966792797925316
Siglece,19.784943,0.3182262010920987,0.7966792797925316
Casq1,17.676353,0.3175596411620876,0.7966792797925316
6030419C18Rik,19.784943,0.3182262010920987,0.7966792797925316
Slc45a3,17.890463,0.3175596413379602,0.7966792797925316
Tnc,21.197355,0.31822620134506513,0.7966792797925316
Abcg4,17.890463,0.3175596413379602,0.7966792797925316
Psg17,20.02755,0.3182262016343516,0.7966792797925316
Robo3,20.500576,0.3175596413838036,0.7966792797925316
Wfdc1,20.02755,0.3182262016343516,0.7966792797925316
Syt12,18.774479,0.3175596414159581,0.7966792797925316
Gm26867,20.799433,0.31822620175489524,0.7966792797925316
Nrn1l,18.570265,0.3175596414420872,0.7966792797925316
Stab1,20.799433,0.31822620175489524,0.7966792797925316
Wdr66,18.673714,0.31755964156707334,0.7966792797925316
Cyb561a3,18.838758,0.3182262022089285,0.7966792797925316
Gm15816,18.673714,0.31755964156707334,0.7966792797925316
Sgip1,20.053593,0.31822620239898886,0.7966792797925316
Gm10644,19.337347,0.3175596416115243,0.7966792797925316
Sall2,21.498009,0.31822620261140266,0.7966792797925316
Ticam2,19.337347,0.3175596416115243,0.7966792797925316
Zeb2,19.509022,0.3182262028330981,0.7966792797925316
Gm5160,17.94801,0.3175596416672637,0.7966792797925316
AI429214,19.173344,0.31822620304874005,0.7966792797925316
Podn,17.94801,0.3175596416672637,0.7966792797925316
Hoxa3,19.20461,0.3182262031462871,0.7966792797925316
Phf2os1,19.027235,0.3175596416946755,0.7966792797925316
Lrp2bp,18.908382,0.3182262031793858,0.7966792797925316
Trpm6,17.345346,0.3175596416967434,0.7966792797925316
Gm17116,19.491047,0.3182262033535899,0.7966792797925316
Plxnc1,17.857964,0.3175596417617946,0.7966792797925316
Gabrb2,18.908064,0.3182262034742767,0.7966792797925316
Crisp2,17.81134,0.3175596418456812,0.7966792797925316
Fam209,18.908064,0.3182262034742767,0.7966792797925316
Scamp4,16.99557,0.31755964184987373,0.7966792797925316
Gm28529,18.908064,0.3182262034742767,0.7966792797925316
Fgf14,16.99557,0.31755964184987373,0.7966792797925316
Krt77,21.71818,0.31822620354992,0.7966792797925316
Gm2026,16.99557,0.31755964184987373,0.7966792797925316
Gm29543,19.659203,0.318226203589069,0.7966792797925316
Gm15567,18.00332,0.3175596418635056,0.7966792797925316
Gpr34,19.076872,0.3182262037837177,0.7966792797925316
Phf11b,18.00332,0.3175596418635056,0.7966792797925316
Gm29017,19.076872,0.3182262037837177,0.7966792797925316
Wdfy4,17.625288,0.3175596418834561,0.7966792797925316
Gm4907,22.161152,0.3182262039774067,0.7966792797925316
Omp,17.454718,0.31755964189812097,0.7966792797925316
4933427J07Rik,22.161152,0.3182262039774067,0.7966792797925316
Gm16008,18.266459,0.31755964191579517,0.7966792797925316
Gm10065,19.047562,0.318226204031354,0.7966792797925316
Nkain1,18.266459,0.31755964191579517,0.7966792797925316
Gm9754,19.047562,0.318226204031354,0.7966792797925316
Gm15731,18.266459,0.31755964191579517,0.7966792797925316
Ccdc108,19.047562,0.318226204031354,0.7966792797925316
Tmprss9,17.920311,0.31755964208036497,0.7966792797925316
Zfp641,19.047562,0.318226204031354,0.7966792797925316
Fbxl13,18.3504,0.3175596420939465,0.7966792797925316
Dpf1,19.047562,0.318226204031354,0.7966792797925316
Bend4,18.3504,0.3175596420939465,0.7966792797925316
Nynrin,19.52117,0.31822620423089143,0.7966792797925316
Foxp2,17.866337,0.3175596421021762,0.7966792797925316
Tspan18,19.52117,0.31822620423089143,0.7966792797925316
Fam159a,17.866337,0.3175596421021762,0.7966792797925316
Lrrc8c,20.050543,0.3182262044002158,0.7966792797925316
AC125149.3,18.308786,0.3175596421108304,0.7966792797925316
Ccdc85c,18.916468,0.31822620448676747,0.7966792797925316
Csgalnact1,18.308786,0.3175596421108304,0.7966792797925316
Fcnaos,20.48065,0.3182262049141178,0.7966792797925316
Cspg5,17.714298,0.3175596421137939,0.7966792797925316
Il2rb,20.48065,0.3182262049141178,0.7966792797925316
Cnrip1,17.714298,0.3175596421137939,0.7966792797925316
Ogdhl,20.94489,0.31822620506849914,0.7966792797925316
Gm11713,17.83378,0.3175596421157267,0.7966792797925316
Ak5,21.029697,0.3182262051436967,0.7966792797925316
Crygn,17.83378,0.3175596421157267,0.7966792797925316
Cacna1e,22.078165,0.31822620526373585,0.7966792797925316
Gm8973,18.718298,0.3175596421764996,0.7966792797925316
Gm13710,22.078165,0.31822620526373585,0.7966792797925316
1700109H08Rik,17.395752,0.3175596423242113,0.7966792797925316
Hsd11b1,19.47175,0.3182262055840871,0.7966792797925316
Wasf1,17.395752,0.3175596423242113,0.7966792797925316
Slco1c1,19.47175,0.3182262055840871,0.7966792797925316
Gm26640,17.395752,0.3175596423242113,0.7966792797925316
3830408C21Rik,20.002115,0.3182262058501783,0.7966792797925316
Grhl3,17.418442,0.31755964236686907,0.7966792797925316
Asgr2,20.002115,0.3182262058501783,0.7966792797925316
Ctsk,17.418442,0.31755964236686907,0.7966792797925316
Pamr1,20.940426,0.31822620702820525,0.7966792797925316
3930402G23Rik,18.744192,0.31755964242565543,0.7966792797925316
Btn1a1,20.925762,0.3182262081265274,0.7966792797925316
Erich2os,17.86142,0.31755964252314883,0.7966792797925316
Hlf,22.366644,0.31822620913484034,0.7966792797925316
Tmem221,17.86142,0.31755964252314883,0.7966792797925316
Klrb1,22.366644,0.31822620913484034,0.7966792797925316
Slc22a29,17.851637,0.3175596425239168,0.7966792797925316
Pex10,0.6652066,0.31796333884788364,0.7966792797925316
Plac8l1,17.851637,0.3175596425239168,0.7966792797925316
2010107G23Rik,0.3770266,0.31832028300501175,0.7966792797925316
5730419F03Rik,18.41937,0.3175596425785215,0.7966792797925316
Smim20,0.19273983,0.3182850019296648,0.7966792797925316
Gm15690,18.997711,0.3175596426665986,0.7966792797925316
Tacc3,0.5203014,0.3183645083203005,0.7966792797925316
Gm44206,17.924883,0.31755964269388476,0.7966792797925316
Ccdc18,1.3900067,0.31848130316636514,0.7966792797925316
Draxin,17.301275,0.3175596427150118,0.7966792797925316
Ppp2r1a,0.19192873,0.31846298198411904,0.7966792797925316
Gm26789,17.65006,0.31755964271502723,0.7966792797925316
Ktn1,0.26252103,0.31845607259474396,0.7966792797925316
Gm37986,17.411324,0.317559642720872,0.7966792797925316
Rgs17,1.9352955,0.3188539278453502,0.7973808563037761
Kcnmb2,18.461613,0.3175596427426485,0.7966792797925316
Tmx1,0.21030803,0.3189764148403522,0.7974637271289671
4930432B10Rik,18.039522,0.3175596427883361,0.7966792797925316
Rcbtb2,0.47680292,0.3190540439867868,0.7975301079952654
Stk36,18.039522,0.3175596427883361,0.7966792797925316
Pias1,0.44002867,0.3191787068065729,0.7975301079952654
Gsc,19.382374,0.3175596428694385,0.7966792797925316
Ssb,0.16024813,0.31937471759163216,0.7975790615991353
4933429H19Rik,17.438873,0.3175596430340951,0.7966792797925316
Lzic,0.59480965,0.3195560287200685,0.7976971637467252
Ifit1bl2,17.438873,0.3175596430340951,0.7966792797925316
Gar1,0.2338651,0.31953751144989617,0.7976971637467252
Gm43062,18.683767,0.31755964308111806,0.7966792797925316
Epha7,1.9536902,0.31971609389383354,0.7978482548894221
4933405D12Rik,18.222733,0.3175596431229187,0.7966792797925316
Ifrd2,0.22343464,0.3197204467610147,0.7978482548894221
Smad9,18.350512,0.3175596431278392,0.7966792797925316
Mapk4,1.216482,0.3198891289953458,0.7980128968868666
Hist2h2aa2,17.393435,0.3175596432158666,0.7966792797925316
Gpsm1,1.1946381,0.31996697817064124,0.7980128968868666
Gm26790,17.285078,0.3175596432383434,0.7966792797925316
Atp5f1,0.09629117,0.3198773756965975,0.7980128968868666
RP23-455C13.7,19.725834,0.3175596432901888,0.7966792797925316
Crym,0.9688841,0.3200277568549826,0.7980128968868666
Syt17,18.156567,0.3175596434337303,0.7966792797925316
0610037L13Rik,0.2573971,0.3200977719366808,0.7980128968868666
Dcst1,18.173334,0.31755964345506904,0.7966792797925316
Cramp1l,0.45205653,0.3201043026321927,0.7980128968868666
Fer1l4,18.173334,0.31755964345506904,0.7966792797925316
Zbtb14,0.5799598,0.3202784108900547,0.7983336900100612
Cox6a2,18.173334,0.31755964345506904,0.7966792797925316
Fam102a,0.28622475,0.32034804945211326,0.7983940253895881
Kcnj15,18.173334,0.31755964345506904,0.7966792797925316
Dach1,0.32438102,0.3204858819283967,0.7985110453888722
4930562C15Rik,18.173334,0.31755964345506904,0.7966792797925316
Zfp260,0.27610093,0.32047854270329235,0.7985110453888722
Palm,18.173334,0.31755964345506904,0.7966792797925316
Etaa1,0.72190326,0.3207996347244091,0.7991794699478368
Hic1,17.922861,0.3175596434558391,0.7966792797925316
Slc9a7,1.1582352,0.32094508780215114,0.7992019311247275
Acot3,17.922861,0.3175596434558391,0.7966792797925316
Susd6,0.3551802,0.32090220336017616,0.7992019311247275
